#====================
kp=0.1000
#n_loop, t_ms, des_pos, e, diff, position
786,4403.77,2627,431,50,2196
787,4409.41,2657,461,55,2196
788,4415.06,2686,482,54,2204
789,4420.70,2716,513,60,2203
790,4426.32,2746,532,58,2214
791,4431.97,2777,548,59,2229
792,4437.61,2807,540,51,2267
793,4443.26,2838,542,54,2296
794,4448.90,2870,536,51,2334
795,4454.56,2901,524,48,2377
796,4460.20,2933,498,42,2435
797,4465.86,2964,511,55,2453
798,4471.53,2996,532,59,2464
799,4477.20,3028,543,57,2485
800,4482.82,3060,510,41,2550
801,4488.45,3091,558,70,2533
802,4494.10,3123,505,34,2618
803,4499.72,3154,546,66,2608
804,4505.38,3186,484,29,2702
805,4511.02,3217,481,47,2736
806,4516.66,3248,476,46,2772
807,4522.32,3279,386,11,2893
808,4527.97,3310,473,73,2837
809,4533.58,3340,367,4,2973
810,4539.20,3370,452,70,2918
811,4544.83,3400,361,8,3039
812,4550.41,3429,363,36,3066
813,4556.07,3458,342,27,3116
814,4561.70,3486,335,31,3151
815,4567.30,3514,324,29,3190
816,4572.97,3542,306,25,3236
817,4578.58,3569,279,19,3290
818,4584.23,3595,261,20,3334
819,4589.84,3621,256,24,3365
820,4595.47,3646,254,24,3392
821,4601.09,3670,268,31,3402
822,4606.71,3694,264,25,3430
823,4612.34,3717,255,22,3462
824,4617.99,3739,223,12,3516
825,4623.60,3761,203,14,3558
826,4629.23,3782,193,16,3589
827,4634.86,3802,181,14,3621
828,4640.48,3821,177,16,3644
829,4646.12,3839,171,15,3668
830,4651.77,3857,113,-6,3744
831,4657.36,3873,41,-17,3832
832,4662.98,3889,117,34,3772
833,4668.61,3903,49,-15,3854
834,4674.21,3917,135,39,3782
835,4679.85,3930,65,-14,3865
836,4685.44,3941,157,43,3784
837,4691.08,3952,173,22,3779
838,4696.70,3961,177,18,3784
839,4702.34,3970,191,23,3779
840,4707.97,3977,193,19,3784
841,4713.61,3984,205,24,3779
842,4719.24,3989,205,20,3784
843,4724.88,3993,214,24,3779
844,4730.51,3997,213,21,3784
845,4736.15,3999,134,-10,3865
846,4741.80,3999,217,46,3782
847,4747.43,3999,134,-11,3865
848,4753.10,3998,215,45,3783
849,4758.74,3995,130,-12,3865
850,4764.39,3992,210,45,3782
851,4770.04,3987,122,-14,3865
852,4775.68,3981,118,10,3863
853,4781.33,3974,109,8,3865
854,4786.93,3966,184,40,3782
855,4792.56,3956,91,-18,3865
856,4798.16,3946,164,38,3782
857,4803.80,3935,70,-21,3865
858,4809.40,3922,139,34,3783
859,4815.05,3908,43,-24,3865
860,4820.65,3894,112,31,3782
861,4826.29,3878,13,-28,3865
862,4831.90,3861,79,27,3782
863,4837.50,3843,58,0,3785
864,4843.04,3825,41,-1,3784
865,4848.58,3805,22,-3,3783
866,4854.14,3785,1,-6,3784
867,4859.66,3763,-19,-7,3782
868,4865.21,3741,-124,-43,3865
869,4870.89,3717,-146,-21,3863
870,4876.55,3693,-104,2,3797
871,4882.18,3668,-114,-14,3782
872,4887.85,3641,-156,-28,3797
873,4893.52,3614,-249,-52,3863
874,4899.20,3586,-280,-37,3866
875,4904.86,3558,-306,-38,3864
876,4910.53,3528,-337,-43,3865
877,4916.24,3498,-366,-45,3864
878,4921.90,3467,-398,-49,3865
879,4927.58,3436,-420,-48,3856
880,4933.25,3404,-365,-20,3769
881,4938.92,3372,-457,-73,3829
882,4944.60,3339,-401,-23,3740
883,4950.27,3305,-403,-40,3708
884,4955.94,3272,-368,-26,3640
885,4961.61,3237,-404,-51,3641
886,4967.28,3203,-393,-36,3596
887,4972.93,3168,-481,-74,3649
888,4978.59,3133,-443,-32,3576
889,4984.26,3098,-466,-53,3564
890,4989.92,3063,-494,-57,3557
891,4995.60,3027,-519,-59,3546
892,5001.26,2992,-528,-55,3520
893,5006.94,2956,-526,-52,3482
894,5012.60,2920,-574,-71,3494
895,5018.26,2885,-539,-43,3424
896,5023.92,2849,-479,-29,3328
897,5029.57,2814,-574,-85,3388
898,5035.20,2779,-591,-64,3370
899,5040.86,2745,-613,-67,3358
900,5046.52,2710,-622,-64,3332
901,5052.20,2676,-635,-67,3311
902,5057.85,2642,-565,-35,3207
903,5063.53,2609,-640,-86,3249
904,5069.19,2576,-636,-62,3212
905,5074.85,2543,-631,-61,3174
906,5080.50,2511,-616,-57,3127
907,5086.19,2480,-614,-60,3094
908,5091.86,2449,-520,-23,2969
909,5097.52,2420,-608,-87,3028
910,5103.20,2390,-610,-61,3000
911,5108.90,2362,-596,-55,2958
912,5114.59,2334,-598,-60,2932
913,5120.26,2307,-508,-23,2815
914,5125.92,2281,-565,-73,2846
915,5131.56,2257,-417,2,2674
916,5137.14,2233,-380,-26,2613
917,5142.81,2210,-371,-34,2581
918,5148.46,2188,-336,-23,2524
919,5154.13,2167,-366,-45,2533
920,5159.78,2147,-311,-14,2458
921,5165.42,2129,-318,-33,2447
922,5171.08,2111,-301,-25,2412
923,5176.73,2095,-294,-27,2389
924,5182.40,2080,-286,-26,2366
925,5188.05,2066,-259,-17,2325
926,5193.69,2054,-257,-25,2311
927,5199.34,2042,-231,-15,2273
928,5205.01,2032,-205,-12,2237
929,5210.66,2023,-200,-18,2223
930,5216.33,2016,-176,-10,2192
931,5221.99,2010,-150,-7,2160
932,5227.61,2005,-142,-11,2147
933,5233.27,2002,-136,-11,2138
934,5238.93,2000,-126,-9,2126
935,5244.54,2000,-118,-9,2118
936,5250.18,2000,-115,-10,2115
937,5255.85,2003,-114,-11,2117
938,5261.51,2006,-109,-9,2115
939,5267.14,2011,-92,-4,2103
940,5272.70,2017,-99,-12,2116
941,5278.31,2025,-93,-7,2118
942,5283.88,2034,-93,-9,2127
943,5289.43,2044,-70,0,2114
944,5295.00,2056,-56,-1,2112
945,5300.54,2069,-47,-2,2116
946,5306.10,2083,-33,0,2116
947,5311.66,2098,-14,4,2112
948,5317.21,2115,1,4,2114
949,5322.72,2133,21,8,2112
950,5328.24,2152,40,9,2112
951,5333.78,2172,58,11,2114
952,5339.36,2194,82,15,2112
953,5344.94,2216,102,16,2114
954,5350.56,2241,129,21,2112
955,5356.20,2266,152,22,2114
956,5361.83,2292,180,26,2112
957,5367.46,2319,205,28,2114
958,5373.10,2348,236,32,2112
959,5378.74,2377,263,34,2114
960,5384.37,2407,296,39,2111
961,5390.02,2439,323,40,2116
962,5395.66,2471,360,47,2111
963,5401.31,2504,390,48,2114
964,5406.94,2537,410,47,2127
965,5412.59,2572,433,50,2139
966,5418.23,2607,458,53,2149
967,5423.87,2642,481,55,2161
968,5429.51,2678,475,45,2203
969,5435.17,2715,483,50,2232
970,5440.78,2752,486,49,2266
971,5446.42,2790,493,51,2297
972,5452.05,2827,509,55,2318
973,5457.67,2866,526,57,2340
974,5463.34,2904,537,57,2367
975,5469.00,2943,558,62,2385
976,5474.66,2982,582,65,2400
977,5480.30,3021,597,64,2424
978,5485.95,3060,610,64,2450
979,5491.62,3099,645,75,2454
980,5497.25,3137,653,67,2484
981,5502.90,3176,656,66,2520
982,5508.54,3214,596,41,2618
983,5514.17,3252,581,53,2671
984,5519.81,3290,570,53,2720
985,5525.48,3327,563,54,2764
986,5531.12,3364,545,49,2819
987,5536.80,3400,565,62,2835
988,5542.45,3436,559,54,2877
989,5548.11,3471,458,15,3013
990,5553.72,3505,547,81,2958
991,5559.39,3539,436,10,3103
992,5565.06,3572,421,37,3151
993,5570.69,3604,466,60,3138
994,5576.33,3635,366,6,3269
995,5581.94,3665,337,25,3328
996,5587.58,3694,322,27,3372
997,5593.25,3722,316,29,3406
998,5598.88,3749,283,18,3466
999,5604.52,3774,232,7,3542
1000,5610.10,3798,209,14,3589
1001,5615.80,3822,196,15,3626
1002,5621.48,3844,118,-11,3726
1003,5627.21,3865,35,-21,3830
1004,5632.89,3885,10,-6,3875
1005,5638.50,3902,-2,-3,3904
1006,5644.07,3919,-4,-1,3923
1007,5649.61,3933,53,22,3880
1008,5655.27,3947,64,9,3883
1009,5660.86,3959,-25,-29,3984
1010,5666.52,3970,-42,-9,4012
1011,5672.12,3978,44,30,3934
1012,5677.78,3986,50,6,3936
1013,5683.37,3992,-34,-28,4026
1014,5689.03,3996,-45,-7,4041
1015,5694.66,3999,38,28,3961
1016,5700.32,3999,63,13,3936
1017,5705.97,3999,-27,-29,4026
1018,5711.64,3997,-29,-3,4026
1019,5717.28,3993,-32,-4,4025
1020,5722.92,3987,-39,-6,4026
1021,5728.54,3980,-45,-6,4025
1022,5734.18,3971,-55,-8,4026
1023,5739.81,3961,-64,-9,4025
1024,5745.44,3949,-77,-11,4026
1025,5751.11,3935,-105,-18,4040
1026,5756.85,3919,-29,19,3948
1027,5762.49,3903,-123,-40,4026
1028,5768.22,3884,-64,11,3948
1029,5773.86,3864,-162,-45,4026
1030,5779.58,3843,10,52,3833
1031,5785.22,3820,-129,-54,3949
1032,5790.94,3795,-35,24,3830
1033,5796.58,3770,-257,-92,4027
1034,5802.31,3743,-87,42,3830
1035,5807.95,3714,-325,-103,4039
1036,5813.72,3684,-341,-38,4025
1037,5819.47,3653,-180,30,3833
1038,5825.18,3621,-406,-108,4027
1039,5830.94,3587,-370,-26,3957
1040,5836.66,3553,-285,-2,3838
1041,5842.37,3518,-508,-117,4026
1042,5848.15,3481,-337,17,3818
1043,5853.86,3444,-542,-115,3986
1044,5859.62,3405,-369,15,3774
1045,5865.34,3366,-496,-87,3862
1046,5871.07,3327,-420,-19,3747
1047,5876.80,3286,-457,-56,3743
1048,5882.51,3246,-474,-52,3720
1049,5888.25,3204,-501,-58,3705
1050,5893.96,3163,-726,-140,3889
1051,5899.74,3120,-744,-79,3864
1052,5905.46,3078,-475,33,3553
1053,5911.19,3036,-704,-139,3740
1054,5916.96,2993,-714,-74,3707
1055,5922.71,2950,-611,-30,3561
1056,5928.42,2908,-704,-98,3612
1057,5934.16,2865,-630,-40,3495
1058,5939.90,2823,-621,-59,3444
1059,5945.62,2781,-591,-50,3372
1060,5951.34,2740,-710,-106,3450
1061,5957.11,2698,-676,-57,3374
1062,5962.85,2657,-675,-67,3332
1063,5968.56,2618,-495,4,3113
1064,5974.20,2579,-661,-115,3240
1065,5979.98,2540,-575,-31,3115
1066,5985.72,2502,-557,-50,3059
1067,5991.47,2465,-544,-50,3009
1068,5997.18,2429,-611,-81,3040
1069,6002.94,2394,-534,-30,2928
1070,6008.67,2360,-625,-89,2985
1071,6014.40,2327,-617,-59,2944
1072,6020.12,2296,-529,-26,2825
1073,6025.83,2266,-534,-54,2800
1074,6031.59,2237,-445,-17,2682
1075,6037.31,2210,-467,-53,2677
1076,6043.02,2184,-404,-21,2588
1077,6048.75,2159,-325,-8,2484
1078,6054.41,2137,-327,-33,2464
1079,6060.16,2116,-271,-10,2387
1080,6065.88,2096,-325,-48,2421
1081,6071.58,2078,-347,-41,2425
1082,6077.30,2062,-289,-11,2351
1083,6083.02,2048,-257,-16,2305
1084,6088.74,2035,-238,-18,2273
1085,6094.47,2025,-206,-11,2231
1086,6100.20,2016,-196,-16,2212
1087,6105.88,2009,-237,-36,2246
1088,6111.60,2004,-145,13,2149
1089,6117.28,2001,-115,-2,2116
1090,6122.94,2000,-103,-6,2103
1091,6128.63,2000,-77,0,2077
1092,6134.26,2003,-63,-2,2066
1093,6139.90,2007,-46,0,2053
1094,6145.51,2014,-37,-1,2051
1095,6151.14,2022,-31,-1,2053
1096,6156.77,2032,-5,7,2037
1097,6162.34,2044,5,3,2039
1098,6167.89,2057,18,5,2039
1099,6173.50,2073,33,7,2040
1100,6179.09,2090,51,10,2039
1101,6184.74,2109,68,11,2041
1102,6190.38,2130,91,16,2039
1103,6196.04,2152,111,17,2041
1104,6201.73,2176,125,16,2051
1105,6207.43,2203,151,22,2052
1106,6213.14,2230,179,26,2051
1107,6218.84,2259,209,29,2050
1108,6224.54,2290,252,38,2038
1109,6230.25,2322,283,37,2039
1110,6235.96,2356,315,41,2041
1111,6241.66,2391,325,35,2066
1112,6247.36,2427,362,47,2065
1113,6253.06,2464,413,56,2051
1114,6258.75,2502,437,50,2065
1115,6264.46,2542,490,64,2052
1116,6270.16,2582,517,59,2065
1117,6275.87,2624,557,67,2067
1118,6281.57,2666,601,73,2065
1119,6287.27,2708,643,76,2065
1120,6292.96,2752,675,77,2077
1121,6298.67,2796,719,85,2077
1122,6304.39,2840,749,83,2091
1123,6310.08,2885,782,88,2103
1124,6315.81,2930,801,85,2129
1125,6321.51,2975,826,90,2149
1126,6327.23,3021,839,87,2182
1127,6332.94,3066,823,77,2243
1128,6338.64,3111,823,82,2288
1129,6344.34,3156,814,78,2342
1130,6350.03,3201,793,73,2408
1131,6355.72,3245,790,78,2455
1132,6361.44,3289,825,93,2464
1133,6367.16,3333,822,81,2511
1134,6372.86,3375,763,58,2612
1135,6378.56,3417,750,71,2667
1136,6384.27,3458,716,61,2742
1137,6389.99,3499,618,32,2881
1138,6395.68,3538,606,57,2932
1139,6401.36,3576,576,48,3000
1140,6407.04,3613,572,56,3041
1141,6412.71,3648,532,41,3116
1142,6418.45,3682,491,36,3191
1143,6424.17,3715,437,27,3278
1144,6429.88,3747,414,34,3333
1145,6435.59,3777,391,32,3386
1146,6441.28,3805,352,23,3453
1147,6446.98,3831,280,6,3551
1148,6452.63,3856,239,11,3617
1149,6458.34,3879,144,-14,3735
1150,6464.06,3900,121,5,3779
1151,6469.73,3919,88,-1,3831
1152,6475.36,3936,54,-4,3882
1153,6480.97,3951,29,-4,3922
1154,6486.56,3964,15,-2,3949
1155,6492.18,3975,-27,-15,4002
1156,6497.86,3984,-144,-49,4128
1157,6503.59,3991,22,52,3969
1158,6509.26,3996,-121,-55,4117
1159,6514.98,3999,-164,-29,4163
1160,6520.70,3999,-95,11,4094
1161,6526.37,3998,-294,-89,4292
1162,6532.09,3994,-235,-5,4229
1163,6537.75,3988,-318,-56,4306
1164,6543.47,3980,-154,33,4134
1165,6549.19,3969,-330,-85,4299
1166,6554.89,3957,-153,37,4110
1167,6560.61,3942,-320,-82,4262
1168,6566.32,3925,-342,-40,4267
1169,6572.04,3907,-352,-38,4259
1170,6577.73,3886,-291,-10,4177
1171,6583.46,3863,-300,-32,4163
1172,6589.20,3838,-403,-71,4241
1173,6594.91,3811,-343,-16,4154
1174,6600.64,3782,-262,-1,4044
1175,6606.32,3752,-474,-111,4226
1176,6612.10,3720,-492,-54,4212
1177,6617.81,3686,-347,8,4033
1178,6623.48,3651,-549,-115,4200
1179,6629.24,3614,-582,-68,4196
1180,6635.00,3575,-597,-64,4172
1181,6640.72,3536,-436,4,3972
1182,6646.40,3495,-656,-131,4151
1183,6652.16,3453,-593,-40,4046
1184,6657.87,3410,-631,-74,4041
1185,6663.62,3365,-635,-64,4000
1186,6669.36,3320,-626,-59,3946
1187,6675.06,3275,-586,-46,3861
1188,6680.82,3228,-717,-111,3945
1189,6686.57,3181,-740,-80,3921
1190,6692.33,3133,-851,-118,3984
1191,6698.12,3084,-666,-11,3750
1192,6703.86,3036,-879,-151,3915
1193,6709.65,2987,-713,-21,3700
1194,6715.39,2939,-903,-147,3842
1195,6721.19,2890,-731,-21,3621
1196,6726.88,2842,-731,-73,3573
1197,6732.58,2795,-859,-124,3654
1198,6738.34,2748,-720,-30,3468
1199,6744.09,2701,-774,-93,3475
1200,6749.80,2655,-732,-60,3387
1201,6755.51,2610,-733,-73,3343
1202,6761.25,2566,-732,-72,3298
1203,6766.98,2522,-728,-71,3250
1204,6772.72,2480,-713,-66,3193
1205,6778.42,2439,-688,-61,3127
1206,6784.18,2399,-582,-26,2981
1207,6789.89,2361,-566,-51,2927
1208,6795.60,2324,-566,-56,2890
1209,6801.32,2289,-550,-50,2839
1210,6807.04,2255,-544,-52,2799
1211,6812.80,2223,-456,-19,2679
1212,6818.54,2193,-387,-18,2580
1213,6824.29,2165,-434,-57,2599
1214,6830.03,2139,-481,-62,2620
1215,6835.73,2115,-341,7,2456
1216,6841.40,2093,-350,-37,2443
1217,6847.14,2074,-320,-23,2394
1218,6852.84,2056,-341,-40,2397
1219,6858.54,2041,-325,-27,2366
1220,6864.23,2028,-227,6,2255
1221,6869.90,2018,-197,-10,2215
1222,6875.61,2010,-152,-1,2162
1223,6881.31,2004,-110,1,2114
1224,6886.97,2000,-78,1,2078
1225,6892.58,2000,-52,2,2052
1226,6898.22,2001,-23,6,2024
1227,6903.84,2005,-7,4,2012
1228,6909.42,2011,25,12,1986
1229,6915.08,2019,61,16,1958
1230,6920.72,2030,72,10,1958
1231,6926.38,2044,113,23,1931
1232,6932.08,2059,129,17,1930
1233,6937.77,2077,146,19,1931
1234,6943.48,2098,169,23,1929
1235,6949.18,2121,189,24,1932
1236,6954.88,2145,216,29,1929
1237,6960.58,2172,241,31,1931
1238,6966.30,2201,270,35,1931
1239,6971.99,2232,301,39,1931
1240,6977.70,2266,334,43,1932
1241,6983.40,2300,370,47,1930
1242,6989.09,2337,407,51,1930
1243,6994.81,2375,418,45,1957
1244,7000.51,2415,457,57,1958
1245,7006.23,2457,485,56,1972
1246,7011.93,2500,516,60,1984
1247,7017.63,2544,532,58,2012
1248,7023.34,2589,563,65,2026
1249,7029.05,2636,597,69,2039
1250,7034.75,2683,603,62,2080
1251,7040.46,2731,642,75,2089
1252,7046.18,2780,654,69,2126
1253,7051.88,2830,669,71,2161
1254,7057.60,2880,668,66,2212
1255,7063.31,2931,680,71,2251
1256,7069.02,2981,677,66,2304
1257,7074.74,3032,698,76,2334
1258,7080.43,3083,690,66,2393
1259,7086.12,3133,696,71,2437
1260,7091.82,3183,721,79,2462
1261,7097.55,3233,738,78,2495
1262,7103.28,3283,743,75,2540
1263,7108.98,3331,730,69,2601
1264,7114.69,3379,676,51,2703
1265,7120.40,3425,579,28,2846
1266,7126.11,3471,653,87,2818
1267,7131.83,3516,649,63,2867
1268,7137.56,3559,546,23,3013
1269,7143.25,3600,628,87,2972
1270,7148.96,3641,502,12,3139
1271,7154.68,3679,478,40,3201
1272,7160.36,3716,434,30,3282
1273,7166.07,3751,408,33,3343
1274,7171.78,3784,381,30,3403
1275,7177.47,3814,344,23,3470
1276,7183.17,3843,300,16,3543
1277,7188.87,3870,147,-31,3723
1278,7194.60,3894,233,49,3661
1279,7200.30,3916,141,-13,3775
1280,7206.03,3935,31,-29,3904
1281,7211.66,3952,96,29,3856
1282,7217.33,3966,63,-3,3903
1283,7222.96,3978,29,-7,3949
1284,7228.56,3987,17,-1,3970
1285,7234.17,3994,-18,-12,4012
1286,7239.86,3998,-141,-51,4139
1287,7245.58,3999,-97,3,4096
1288,7251.19,3998,-114,-16,4112
1289,7256.92,3994,-225,-55,4219
1290,7262.64,3988,-248,-31,4236
1291,7268.38,3978,-176,4,4154
1292,7274.04,3966,-289,-62,4255
1293,7279.76,3952,-138,31,4090
1294,7285.48,3934,-320,-86,4254
1295,7291.19,3914,-164,30,4078
1296,7296.93,3892,-354,-92,4246
1297,7302.64,3867,-310,-17,4177
1298,7308.37,3840,-301,-27,4141
1299,7314.10,3810,-355,-51,4165
1300,7319.82,3778,-386,-47,4164
1301,7325.55,3744,-424,-53,4168
1302,7331.28,3708,-346,-11,4054
1303,7337.02,3669,-380,-48,4049
1304,7342.74,3629,-530,-98,4159
1305,7348.46,3587,-449,-20,4036
1306,7354.20,3544,-608,-108,4152
1307,7359.98,3498,-627,-68,4125
1308,7365.72,3451,-569,-39,4020
1309,7371.42,3404,-777,-140,4181
1310,7377.19,3354,-749,-66,4103
1311,7382.94,3304,-754,-76,4058
1312,7388.64,3253,-797,-92,4050
1313,7394.38,3201,-773,-70,3974
1314,7400.10,3149,-905,-130,4054
1315,7405.88,3095,-862,-73,3957
1316,7411.62,3042,-957,-124,3999
1317,7417.43,2988,-969,-100,3957
1318,7423.26,2934,-782,-22,3716
1319,7428.98,2881,-809,-89,3690
1320,7434.68,2828,-865,-103,3693
1321,7440.43,2775,-900,-100,3675
1322,7446.19,2723,-915,-96,3638
1323,7451.88,2672,-717,-12,3389
1324,7457.58,2622,-762,-89,3384
1325,7463.30,2573,-770,-79,3343
1326,7469.00,2525,-674,-38,3199
1327,7474.68,2479,-639,-53,3118
1328,7480.39,2434,-615,-54,3049
1329,7486.11,2391,-662,-80,3053
1330,7491.87,2349,-651,-61,3000
1331,7497.63,2308,-555,-26,2863
1332,7503.35,2270,-549,-53,2819
1333,7509.08,2235,-464,-20,2699
1334,7514.78,2201,-431,-33,2632
1335,7520.53,2169,-339,-6,2508
1336,7526.22,2141,-338,-33,2479
1337,7531.95,2114,-337,-33,2451
1338,7537.72,2090,-307,-21,2397
1339,7543.45,2069,-277,-18,2346
1340,7549.18,2050,-236,-11,2286
1341,7554.92,2035,-188,-4,2223
1342,7560.59,2022,-139,0,2161
1343,7566.27,2012,-103,0,2115
1344,7571.95,2005,-59,7,2064
1345,7577.57,2001,-37,2,2038
1346,7583.18,2000,16,17,1984
1347,7588.86,2001,44,12,1957
1348,7594.52,2006,87,21,1919
1349,7600.18,2013,120,21,1893
1350,7605.88,2024,130,16,1894
1351,7611.58,2037,167,27,1870
1352,7617.30,2053,207,32,1846
1353,7622.99,2072,223,27,1849
1354,7628.70,2094,259,36,1835
1355,7634.38,2118,283,35,1835
1356,7640.09,2146,322,43,1824
1357,7645.77,2175,340,39,1835
1358,7651.48,2207,424,67,1783
1359,7657.20,2242,396,31,1846
1360,7662.89,2279,420,49,1859
1361,7668.59,2318,465,60,1853
1362,7674.30,2360,502,61,1858
1363,7680.00,2403,533,62,1870
1364,7685.66,2448,553,61,1895
1365,7691.38,2494,587,68,1907
1366,7697.10,2543,626,74,1917
1367,7702.79,2593,648,71,1945
1368,7708.50,2644,674,75,1970
1369,7714.20,2696,684,71,2012
1370,7719.91,2749,725,84,2024
1371,7725.62,2803,740,78,2063
1372,7731.35,2858,757,80,2101
1373,7737.05,2913,776,83,2137
1374,7742.76,2968,765,73,2203
1375,7748.49,3024,766,76,2258
1376,7754.20,3080,761,74,2319
1377,7759.91,3135,752,72,2383
1378,7765.59,3190,755,76,2435
1379,7771.28,3244,772,82,2472
1380,7776.98,3297,788,83,2509
1381,7782.67,3350,740,59,2610
1382,7788.40,3402,721,66,2681
1383,7794.10,3452,697,62,2755
1384,7799.82,3502,612,35,2890
1385,7805.55,3549,682,89,2867
1386,7811.27,3595,582,28,3013
1387,7817.00,3640,574,55,3066
1388,7822.70,3682,543,45,3139
1389,7828.38,3721,489,32,3232
1390,7834.11,3759,461,37,3298
1391,7839.81,3795,435,35,3360
1392,7845.51,3827,395,27,3432
1393,7851.22,3858,340,17,3518
1394,7856.93,3885,285,12,3600
1395,7862.64,3910,182,-12,3728
1396,7868.37,3932,69,-27,3863
1397,7874.01,3951,34,-7,3917
1398,7879.65,3966,70,17,3896
1399,7885.31,3979,44,-3,3935
1400,7890.94,3989,13,-8,3976
1401,7896.55,3995,-132,-56,4127
1402,7902.28,3999,27,50,3972
1403,7907.96,3999,-128,-59,4127
1404,7913.69,3996,-185,-35,4181
1405,7919.43,3990,-222,-33,4212
1406,7925.16,3981,-317,-60,4298
1407,7930.88,3968,-180,23,4148
1408,7936.60,3953,-360,-90,4313
1409,7942.30,3934,-222,19,4156
1410,7948.02,3912,-321,-61,4233
1411,7953.73,3887,-262,-8,4149
1412,7959.41,3860,-454,-103,4314
1413,7965.18,3829,-407,-26,4236
1414,7970.91,3795,-400,-37,4195
1415,7976.64,3759,-531,-92,4290
1416,7982.37,3721,-377,8,4098
1417,7988.02,3680,-576,-117,4256
1418,7993.77,3637,-590,-63,4227
1419,7999.50,3591,-616,-69,4207
1420,8005.20,3544,-583,-48,4127
1421,8010.94,3495,-497,-23,3992
1422,8016.65,3444,-534,-64,3978
1423,8022.38,3392,-612,-84,4004
1424,8028.08,3338,-689,-92,4027
1425,8033.78,3284,-702,-74,3986
1426,8039.49,3228,-617,-36,3845
1427,8045.20,3171,-763,-120,3934
1428,8050.96,3114,-677,-41,3791
1429,8056.69,3056,-761,-101,3817
1430,8062.45,2998,-919,-139,3917
1431,8068.22,2939,-816,-50,3755
1432,8073.99,2881,-764,-60,3645
1433,8079.74,2823,-873,-120,3696
1434,8085.51,2766,-800,-58,3566
1435,8091.25,2709,-812,-84,3521
1436,8096.98,2654,-682,-29,3336
1437,8102.67,2600,-686,-69,3286
1438,8108.36,2548,-666,-60,3214
1439,8114.06,2497,-566,-26,3063
1440,8119.77,2448,-728,-121,3176
1441,8125.52,2400,-624,-31,3024
1442,8131.26,2354,-701,-93,3055
1443,8136.97,2310,-606,-32,2916
1444,8142.69,2269,-606,-60,2875
1445,8148.40,2230,-671,-86,2901
1446,8154.12,2194,-561,-23,2755
1447,8159.83,2161,-531,-44,2692
1448,8165.54,2131,-461,-25,2592
1449,8171.29,2103,-430,-33,2533
1450,8177.02,2078,-371,-19,2449
1451,8182.73,2057,-387,-43,2444
1452,8188.46,2039,-286,1,2325
1453,8194.15,2024,-273,-23,2297
1454,8199.88,2013,-210,-2,2223
1455,8205.55,2005,-167,-3,2172
1456,8211.21,2001,-115,4,2116
1457,8216.90,2000,-77,3,2077
1458,8222.51,2002,-38,7,2040
1459,8228.16,2008,10,15,1998
1460,8233.82,2017,34,10,1983
1461,8239.47,2029,84,23,1945
1462,8245.13,2045,119,22,1926
1463,8250.84,2064,158,27,1906
1464,8256.55,2087,195,30,1892
1465,8262.24,2113,234,35,1879
1466,8267.96,2142,261,34,1881
1467,8273.67,2174,307,44,1867
1468,8279.39,2209,339,43,1870
1469,8285.09,2246,378,49,1868
1470,8290.76,2287,419,54,1868
1471,8296.50,2330,449,53,1881
1472,8302.18,2375,484,58,1891
1473,8307.91,2423,517,61,1906
1474,8313.62,2472,555,66,1917
1475,8319.34,2524,593,70,1931
1476,8325.04,2577,618,69,1959
1477,8330.71,2632,633,67,1999
1478,8336.44,2688,651,70,2037
1479,8342.14,2746,681,77,2065
1480,8347.86,2804,631,48,2173
1481,8353.60,2863,737,105,2126
1482,8359.35,2923,749,78,2174
1483,8365.08,2984,745,73,2239
1484,8370.78,3043,752,77,2291
1485,8376.51,3104,764,80,2340
1486,8382.20,3163,770,78,2393
1487,8387.89,3222,769,76,2453
1488,8393.58,3280,814,94,2466
1489,8399.30,3337,771,64,2566
1490,8404.99,3393,763,73,2630
1491,8410.70,3448,754,72,2694
1492,8416.40,3501,654,35,2847
1493,8422.09,3552,634,57,2918
1494,8427.76,3601,630,61,2971
1495,8433.46,3648,702,91,2946
1496,8439.19,3693,586,23,3107
1497,8444.92,3736,575,54,3161
1498,8450.64,3775,514,33,3261
1499,8456.36,3812,495,43,3317
1500,8462.07,3846,460,35,3386
1501,8467.75,3877,404,23,3473
1502,8473.46,3904,300,-1,3604
1503,8479.13,3928,213,-4,3715
1504,8484.81,3949,179,7,3770
1505,8490.44,3966,135,0,3831
1506,8496.08,3980,99,0,3881
1507,8501.70,3990,55,-7,3935
1508,8507.32,3996,-85,-50,4081
